Postal Code,Sales,Cluster_KMeans,Cluster_GMM
37604.0,36.288,2,1
37604.0,111.984,2,4
37604.0,5.97,2,1
37604.0,2.508,2,1
98105.0,35.96,1,0
98105.0,14.952,1,1
77573.0,67.144,1,0
77573.0,254.058,1,3
20877.0,173.94,0,4
20877.0,231.98,0,3
60653.0,2.296,2,1
35810.0,96.08,2,4
35810.0,3.62,2,1
35810.0,629.1,2,3
35810.0,90.48,2,4
1841.0,14.88,0,1
60623.0,91.275,2,4
6824.0,19.44,0,1
6824.0,897.15,0,3
10009.0,57.75,0,4
10009.0,14.94,0,1
98103.0,23.1,1,1
80013.0,12.536,1,1
80013.0,1.08,1,1
80013.0,4.512,1,1
84043.0,16.776,1,1
35401.0,33.74,2,1
94109.0,1325.85,3,2
94109.0,333.999,1,3
94109.0,19.9,1,1
19805.0,1268.82,3,2
19805.0,283.92,0,3
19805.0,5.68,0,1
47905.0,375.34,2,3
90278.0,96.08,1,0
90278.0,11.68,1,1
90278.0,4.36,1,1
98115.0,29.24,1,0
90045.0,117.488,1,0
90045.0,18.84,1,1
10009.0,12.42,0,1
48073.0,12.96,2,1
94109.0,69.48,1,0
10009.0,85.9,0,4
89031.0,18.06,1,1
89031.0,79.14,1,0
89031.0,37.4,1,0
75007.0,2.512,1,1
75007.0,18.864,1,1
90008.0,61.192,1,0
90008.0,67.84,1,0
98103.0,48.712,1,0
98103.0,17.94,1,1
98103.0,242.94,1,0
33311.0,7.764,2,1
38401.0,467.04,2,3
2908.0,128.85,0,4
2908.0,8.4,0,1
2908.0,199.98,0,3
2908.0,110.98,0,4
32216.0,207.984,2,3
32216.0,36.112,2,4
32216.0,35.568,2,4
32216.0,88.768,2,4
92054.0,12.9,1,1
32216.0,717.12,2,3
10024.0,21.36,0,1
10024.0,6.688,0,1
10024.0,773.94,0,3
60610.0,20.568,2,1
60610.0,4.356,2,1
60610.0,19.04,2,1
92646.0,5.22,1,1
92105.0,84.84,1,0
37211.0,7.24,2,1
10009.0,14.4,0,1
80906.0,15.552,1,1
80906.0,1325.76,3,2
80906.0,3.108,1,1
94110.0,6.672,1,1
94110.0,689.408,1,3
60653.0,1889.99,3,2
38109.0,55.936,2,4
38109.0,18.432,2,1
38109.0,20.32,2,1
10011.0,52.064,0,4
27604.0,48.784,0,4
27604.0,13.092,0,1
90045.0,109.592,1,0
90045.0,56.7,1,0
90004.0,79.99,1,0
23602.0,69.5,0,4
23602.0,191.6,0,3
90032.0,10.56,1,1
39212.0,47.79,2,4
47374.0,714.3,2,3
10035.0,2321.9,3,2
10035.0,17.94,0,1
19134.0,9.522,0,1
19134.0,791.964,0,3
19134.0,4.923,0,1
85023.0,209.979,1,0
44105.0,33.93,2,1
44105.0,222.32,2,3
44105.0,210.564,2,3
43615.0,35.168,2,1
43615.0,1502.376,3,2
90008.0,10.11,1,1
90008.0,772.47,1,3
90008.0,20.46,1,1
10011.0,347.58,0,3
92037.0,72.64,1,0
92037.0,772.47,1,3
92037.0,39.92,1,0
73120.0,33.48,1,1
73120.0,461.97,1,3
73120.0,137.62,1,0
73120.0,302.67,1,3
60653.0,239.976,2,3
94109.0,8.34,1,1
94109.0,8.57,1,1
94109.0,119.616,1,0
8360.0,212.94,0,3
8360.0,26.49,0,1
53209.0,687.4,2,3
98115.0,653.55,1,3
98115.0,33.9,1,0
60540.0,239.96,2,3
19805.0,199.836,0,3
19805.0,716.0,0,3
19805.0,221.06,0,3
90036.0,67.71,1,0
90036.0,129.92,1,0
90036.0,467.46,1,3
90036.0,61.4,1,0
90036.0,720.76,1,3
90036.0,5.184,1,1
90036.0,14.7,1,1
60610.0,8.134,2,1
60610.0,79.984,2,4
98198.0,18.54,1,1
19140.0,24.4,0,1
30318.0,195.64,0,3
75217.0,398.4,1,3
75217.0,7.056,1,1
75217.0,1352.3976,3,2
92553.0,26.4,1,0
92553.0,41.88,1,0
19140.0,99.846,0,4
40324.0,699.98,2,3
40324.0,584.82,2,3
55407.0,43.98,2,4
55407.0,377.97,2,3
55407.0,123.96,2,4
19805.0,391.98,0,3
27217.0,383.976,0,3
27217.0,1781.682,3,2
90008.0,21.4,1,1
48183.0,549.99,2,3
48183.0,167.535,2,3
48183.0,38.34,2,1
48183.0,53.88,2,4
48183.0,299.98,2,3
94109.0,62.8,1,0
90049.0,13.904,1,1
77070.0,744.1,1,3
77070.0,44.84,1,0
77070.0,401.59,1,3
53209.0,18.24,2,1
94122.0,359.499,1,3
94122.0,10.48,1,1
44105.0,20.736,2,1
28110.0,35.168,0,4
28110.0,64.704,0,4
1852.0,105.52,0,4
75081.0,5.792,1,1
19120.0,466.158,0,3
19120.0,10.312,0,1
19120.0,2.556,0,1
80538.0,7.968,1,1
80538.0,8.784,1,1
80538.0,3.024,1,1
2895.0,51.45,0,4
60610.0,14.016,2,1
60610.0,214.95,2,3
60610.0,35.04,2,1
60610.0,10.776,2,1
60610.0,4.6,2,1
60610.0,35.168,2,1
93309.0,19.152,1,1
75217.0,4.448,1,1
75217.0,5.184,1,1
75217.0,15.552,1,1
19140.0,40.032,0,4
19140.0,16.776,0,1
32725.0,186.304,2,3
31907.0,66.36,2,4
37211.0,42.048,2,4
37211.0,67.92,2,4
19134.0,52.512,0,4
19134.0,186.912,0,3
19134.0,10.048,0,1
60610.0,17.496,2,1
75220.0,15.552,1,1
88220.0,10.776,1,1
19134.0,3.304,0,1
10009.0,35.48,0,4
11572.0,34.44,0,4
11572.0,629.93,0,3
11572.0,79.056,0,4
70506.0,232.55,1,3
70506.0,99.98,1,3
70506.0,19.44,1,1
70506.0,12.96,1,1
10009.0,464.292,0,3
10009.0,68.46,0,4
10009.0,2799.96,3,2
10009.0,601.3,0,3
10009.0,16.99,0,1
10009.0,287.97,0,3
10009.0,44.82,0,4
92804.0,101.12,1,0
32725.0,107.976,2,4
10009.0,58.73,0,4
10009.0,93.344,0,4
98103.0,17.05,1,1
92105.0,8.096,1,1
73120.0,30.36,1,1
10550.0,23.34,0,1
10550.0,51.55,0,4
94109.0,119.9,1,0
10009.0,1317.492,0,2
10009.0,63.84,0,4
10009.0,3.592,0,1
90045.0,86.26,1,0
90045.0,139.04,1,0
90045.0,46.8,1,0
85224.0,8.544,1,1
85224.0,842.376,1,3
11561.0,1214.85,0,2
94109.0,67.78,1,0
59601.0,39.9,2,1
10011.0,2.688,0,1
10011.0,6.6,0,1
63122.0,28.4,2,1
63122.0,212.94,2,3
60653.0,1001.584,2,3
60653.0,569.058,2,3
60653.0,14.224,2,1
85345.0,105.584,1,0
85345.0,68.72,1,0
98103.0,1367.84,3,2
48180.0,301.96,2,3
91104.0,170.352,1,0
48640.0,3.9,2,1
48640.0,12.84,2,1
48640.0,15.84,2,1
48640.0,563.94,2,3
48640.0,62.94,2,4
48640.0,535.41,2,3
48205.0,3504.9,3,2
48205.0,144.12,2,4
48205.0,314.55,2,3
81001.0,3.408,1,1
76706.0,2.072,1,1
76706.0,328.3992,1,3
94109.0,53.248,1,0
10024.0,4.992,0,1
90036.0,37.68,1,0
90036.0,258.576,1,0
90036.0,75.84,1,0
2895.0,45.36,0,4
2895.0,45.78,0,4
31907.0,40.29,2,4
31907.0,38.71,2,4
32216.0,1801.632,3,2
19140.0,748.752,0,3
47201.0,199.96,2,3
47201.0,1516.2,3,2
77506.0,167.952,1,0
77506.0,45.04,1,0
94122.0,23.16,1,1
29203.0,397.6,0,3
29203.0,85.96,0,4
29203.0,13.12,0,1
29203.0,45.66,0,4
98031.0,158.13,1,0
98031.0,43.6,1,0
78664.0,3930.072,3,2
78664.0,2.304,1,1
78664.0,431.976,1,3
78664.0,41.72,1,0
94601.0,104.23,1,0
94601.0,70.26,1,0
13021.0,9.26,0,1
13021.0,105.98,0,4
13021.0,1.24,0,1
13021.0,20.7,0,1
13021.0,28.9,0,1
13021.0,27.18,0,1
19711.0,465.18,0,3
10024.0,36.63,0,4
92374.0,51.45,1,0
92374.0,7.83,1,1
92374.0,35.4,1,0
92374.0,29.9,1,0
48066.0,17.48,2,1
90049.0,79.14,1,0
10011.0,8.4,0,1
48205.0,498.26,2,3
48234.0,212.94,2,3
65807.0,706.86,2,3
65807.0,114.95,2,3
65807.0,43.19,2,1
90036.0,166.44,1,0
10011.0,36.56,0,4
10011.0,186.144,0,3
10011.0,353.568,0,3
94109.0,81.98,1,0
93727.0,14.624,1,1
93727.0,697.16,1,3
93727.0,30.93,1,0
93727.0,27.496,1,0
71854.0,605.34,1,3
94110.0,210.008,1,0
46203.0,54.96,2,4
21044.0,164.22,0,4
21044.0,362.94,0,3
21044.0,59.98,0,4
95123.0,332.94,1,3
95123.0,39.872,1,0
98115.0,13.68,1,1
75007.0,3.318,1,1
22204.0,10.44,0,1
90032.0,136.464,1,0
90032.0,333.576,1,3
90032.0,12.544,1,1
60423.0,20.768,2,1
98105.0,43.5,1,0
19143.0,12.576,0,1
31907.0,249.95,2,3
31907.0,49.12,2,4
23464.0,182.91,0,4
98198.0,107.648,1,0
18018.0,99.372,0,4
18018.0,33.568,0,4
73120.0,10.56,1,1
91730.0,38.88,1,0
90032.0,35.2,1,0
19120.0,45.528,0,4
77036.0,196.776,1,0
77036.0,2.92,1,1
77036.0,200.795,1,0
77036.0,46.688,1,0
77036.0,21.864,1,1
98103.0,11.76,1,1
98103.0,167.94,1,0
98103.0,3.89,1,1
10701.0,52.44,0,4
94110.0,32.36,1,0
94110.0,406.6,1,3
90008.0,27.92,1,0
90008.0,399.672,1,3
33142.0,3.744,2,1
58103.0,715.2,2,3
72701.0,159.8,1,3
72701.0,44.75,1,0
79762.0,340.116,1,3
23464.0,105.52,0,4
53209.0,13.48,2,1
48234.0,85.52,2,4
55901.0,6.16,2,1
55901.0,36.84,2,1
98105.0,15.84,1,1
98105.0,44.4,1,0
80027.0,21.24,1,1
80027.0,9.552,1,1
80027.0,89.991,1,0
94122.0,163.96,1,0
77036.0,17.904,1,1
77036.0,966.7,1,3
77036.0,182.112,1,0
33180.0,4.464,2,1
44256.0,51.588,2,4
55113.0,50.4,2,4
77041.0,89.568,1,0
10701.0,14.89,0,1
10701.0,543.92,0,3
92037.0,4.08,1,1
92037.0,18.9,1,1
22153.0,2275.5,3,2
22153.0,1979.7,3,2
22153.0,62.1,0,4
62521.0,37.296,2,1
75043.0,8.544,1,1
11572.0,68.95,0,4
11572.0,296.37,0,3
11572.0,39.98,0,4
77095.0,191.058,1,0
77095.0,13.04,1,1
77095.0,1525.188,3,2
27834.0,9.216,0,1
27834.0,28.048,0,1
94110.0,64.96,1,0
94110.0,30.56,1,0
27405.0,187.056,0,3
37918.0,11.808,2,1
37918.0,9.656,2,1
37918.0,20.736,2,1
37918.0,27.36,2,1
37918.0,2314.116,3,2
37918.0,34.236,2,1
37918.0,19.76,2,1
68801.0,15.96,1,1
90712.0,16.9,1,1
90712.0,25.08,1,1
1841.0,6.68,0,1
90049.0,19.44,1,1
77036.0,31.92,1,1
10035.0,33.568,0,4
10011.0,63.94,0,4
10011.0,60.6,0,4
10011.0,22.72,0,1
19711.0,10.68,0,1
19711.0,17.34,0,1
19711.0,3.38,0,1
98105.0,26.976,1,1
85254.0,307.776,1,3
11572.0,244.55,0,3
11572.0,12.24,0,1
11572.0,13.98,0,1
11572.0,899.95,0,3
75220.0,1.632,1,1
75220.0,267.96,1,3
14609.0,31.95,0,1
90045.0,725.84,1,3
90045.0,10.896,1,1
90045.0,8.544,1,1
55125.0,32.34,2,1
55125.0,39.9,2,1
60068.0,143.856,2,3
75217.0,41.92,1,0
75217.0,329.584,1,3
71203.0,87.28,1,0
90004.0,279.456,1,3
90004.0,8.0,1,1
94109.0,27.24,1,0
94122.0,16.36,1,1
94122.0,15.78,1,1
94122.0,45.98,1,0
28314.0,198.272,0,3
75217.0,720.76,1,3
67212.0,70.56,1,3
67212.0,81.96,1,3
97477.0,64.864,1,0
77041.0,151.192,1,0
98103.0,88.776,1,0
98103.0,11.56,1,1
98103.0,15.58,1,1
44312.0,85.056,2,4
48237.0,273.96,2,3
48237.0,306.9,2,3
77041.0,15.552,1,1
77041.0,347.361,1,3
77041.0,10.368,1,1
98103.0,98.16,1,0
98103.0,31.44,1,0
19134.0,348.488,0,3
19134.0,172.736,0,4
90045.0,15.54,1,1
90045.0,105.552,1,0
77070.0,25.92,1,1
77070.0,15.808,1,1
77070.0,10.368,1,1
19143.0,358.2,0,3
19143.0,545.916,0,3
72756.0,40.41,1,1
90045.0,167.976,1,0
90045.0,109.53,1,0
90045.0,9.82,1,1
98105.0,26.352,1,1
19805.0,22.5,0,1
19805.0,9.96,0,1
19805.0,213.08,0,3
19805.0,1025.88,0,3
84604.0,21.98,1,1
94110.0,63.2,1,0
90004.0,39.0,1,0
43130.0,2.907,2,1
90004.0,556.665,1,3
98103.0,71.98,1,0
98103.0,79.98,1,0
10024.0,24.672,0,1
10024.0,3.744,0,1
90045.0,445.96,1,3
90045.0,36.24,1,0
90045.0,10.65,1,1
94109.0,87.92,1,0
94109.0,22.424,1,1
94109.0,90.48,1,0
94109.0,42.76,1,0
88101.0,10.08,1,1
88101.0,101.34,1,0
67212.0,224.75,1,3
60653.0,73.176,2,4
60653.0,20.736,2,1
60653.0,39.984,2,1
68104.0,15.36,1,1
77041.0,36.288,1,1
77041.0,150.384,1,0
19134.0,280.782,0,3
19134.0,31.984,0,1
90045.0,11.232,1,1
40475.0,26.4,2,1
6708.0,3.52,0,1
90045.0,1649.95,3,2
90045.0,111.9,1,0
90036.0,599.165,1,3
94122.0,46.53,1,0
33710.0,31.984,2,1
44107.0,161.568,2,4
44107.0,4.064,2,1
44107.0,6.216,2,1
85224.0,8.896,1,1
90008.0,1640.7,3,2
90008.0,270.0,1,3
32137.0,19.52,2,1
32137.0,9.81,2,1
32137.0,213.216,2,3
10035.0,588.784,0,3
33458.0,2.064,2,1
85301.0,6.368,1,1
10035.0,99.6,0,4
10035.0,62.296,0,4
10035.0,10.71,0,1
77041.0,20.936,1,1
10035.0,33.0,0,4
10035.0,249.95,0,3
66062.0,357.93,2,3
66062.0,57.4,2,3
66062.0,331.96,2,3
66062.0,40.56,2,1
89431.0,86.2,1,0
61107.0,38.016,2,1
19143.0,8.384,0,1
19143.0,6.848,0,1
98026.0,19.6,1,1
98026.0,68.46,1,0
94122.0,13.344,1,1
94122.0,1478.272,3,2
28806.0,16.272,0,1
90032.0,9.24,1,1
85254.0,32.34,1,0
85254.0,56.064,1,0
85254.0,108.72,1,0
85254.0,181.47,1,0
77095.0,16.176,1,1
94109.0,122.352,1,0
92105.0,585.552,1,3
92105.0,19.44,1,1
45011.0,123.92,2,4
80134.0,13.36,1,1
80134.0,78.256,1,0
80134.0,102.018,1,0
68025.0,750.68,1,3
55369.0,44.4,2,4
55369.0,84.55,2,4
55369.0,17.94,2,1
19711.0,128.4,0,4
33180.0,1.869,2,1
92105.0,103.192,1,0
92105.0,36.0,1,0
92105.0,239.96,1,0
92105.0,40.68,1,0
33142.0,419.136,2,3
33178.0,23.472,2,1
78207.0,3.592,1,1
32216.0,23.976,2,1
32216.0,6.264,2,1
32216.0,20.808,2,1
32216.0,218.352,2,3
77070.0,18.16,1,1
94122.0,7.36,1,1
94122.0,41.4,1,0
94122.0,411.332,1,3
19140.0,7.656,0,1
43302.0,63.92,2,4
10024.0,6.56,0,1
10024.0,7.83,0,1
10024.0,41.9,0,4
10024.0,664.146,0,3
10024.0,8.96,0,1
19140.0,3.312,0,1
19140.0,20.136,0,1
19140.0,8.856,0,1
19140.0,859.2,0,3
90036.0,61.96,1,0
30080.0,17.92,0,1
94122.0,145.9,1,0
60653.0,56.704,2,4
60653.0,11.12,2,1
97504.0,32.896,1,0
97504.0,22.776,1,1
10009.0,239.97,0,3
10009.0,160.32,0,4
10009.0,128.85,0,4
35810.0,1319.96,3,2
19134.0,239.96,0,3
19134.0,54.768,0,4
19134.0,13.392,0,1
19134.0,23.92,0,1
19134.0,255.968,0,3
95051.0,21.552,1,1
95051.0,58.24,1,0
90805.0,80.28,1,0
90008.0,9.78,1,1
93101.0,1.81,1,1
10009.0,37.94,0,4
32216.0,79.96,2,4
75104.0,115.296,1,0
68104.0,2479.96,3,2
72209.0,179.94,1,3
72209.0,26.85,1,1
72209.0,323.37,1,3
72209.0,59.94,1,0
72209.0,64.14,1,0
72209.0,11.67,1,1
72209.0,12.96,1,1
68701.0,17.43,1,1
60653.0,181.986,2,3
60653.0,1.592,2,1
60653.0,22.344,2,1
85705.0,455.97,1,3
85705.0,10.44,1,1
85705.0,5.214,1,1
3301.0,67.4,0,4
84020.0,25.16,1,1
84020.0,126.56,1,0
94109.0,43.68,1,0
94109.0,139.93,1,0
77036.0,2.672,1,1
77036.0,16.656,1,1
77036.0,79.512,1,0
77036.0,36.288,1,1
77036.0,67.9932,1,0
36116.0,10.16,2,1
39212.0,6.16,2,1
39212.0,56.3,2,4
89031.0,6.48,1,1
89031.0,1325.85,3,2
89031.0,14.94,1,1
30318.0,34.54,0,1
30318.0,2999.95,3,2
30318.0,64.12,0,4
60610.0,19.456,2,1
60610.0,209.986,2,3
60610.0,29.76,2,1
60610.0,89.768,2,4
60610.0,959.984,2,3
60610.0,15.552,2,1
60610.0,34.36,2,1
43229.0,98.376,2,4
43229.0,29.94,2,1
43229.0,17.472,2,1
43229.0,36.738,2,1
43229.0,179.94,2,3
91104.0,383.64,1,3
91104.0,56.52,1,0
90004.0,6.56,1,1
90004.0,243.92,1,0
90004.0,47.52,1,0
20735.0,19.98,0,1
10024.0,8.0,0,1
92037.0,6.16,1,1
10011.0,83.56,0,4
10011.0,546.06,0,3
10011.0,269.49,0,3
93534.0,10.9,1,1
59405.0,6.096,2,1
94110.0,34.05,1,0
94110.0,352.38,1,3
8701.0,245.98,0,3
8701.0,18.94,0,1
44105.0,59.913,2,4
1841.0,391.98,0,3
1841.0,437.85,0,3
3301.0,68.62,0,4
21215.0,25.02,0,1
21215.0,10.71,0,1
43229.0,55.984,2,4
43229.0,14.48,2,1
43229.0,142.488,2,4
77041.0,14.16,1,1
77041.0,79.92,1,0
10011.0,590.352,0,3
27405.0,17.088,0,1
27405.0,98.392,0,4
10024.0,11.05,0,1
94109.0,7.78,1,1
71203.0,659.9,1,3
45231.0,53.04,2,4
98105.0,843.9,1,3
98105.0,1496.16,3,2
10011.0,117.96,0,4
10035.0,21.3,0,1
10035.0,1040.8,0,3
10035.0,29.34,0,1
38109.0,19.52,2,1
92105.0,443.92,1,3
54601.0,499.95,2,3
54601.0,3.04,2,1
54601.0,201.96,2,3
54601.0,68.64,2,4
90032.0,100.0,1,0
90032.0,359.98,1,3
98115.0,6.16,1,1
98115.0,2348.82,3,2
33180.0,13.872,2,1
33180.0,273.552,2,3
19143.0,815.292,0,3
23320.0,234.45,0,3
23320.0,1256.22,3,2
23320.0,17.46,0,1
10009.0,10.528,0,1
48104.0,152.8,2,4
91941.0,82.56,1,0
91941.0,284.97,1,3
48126.0,60.84,2,4
92024.0,1325.76,3,2
92024.0,572.16,1,3
44107.0,28.8,2,1
6450.0,11.12,0,1
31907.0,7.04,2,1
30076.0,17.94,0,1
98105.0,34.76,1,0
7960.0,74.45,0,4
22304.0,192.22,0,3
84106.0,19.44,1,1
92307.0,32.4,1,0
92307.0,57.9,1,0
92307.0,10.56,1,1
92307.0,1194.165,1,2
10009.0,40.99,0,4
90805.0,2.94,1,1
97301.0,45.24,1,0
97301.0,18.688,1,1
97301.0,11.648,1,1
97301.0,112.776,1,0
97301.0,377.45,1,3
97301.0,15.936,1,1
97301.0,28.68,1,0
80013.0,21.44,1,1
80013.0,511.056,1,3
43055.0,18.656,2,1
43055.0,11.088,2,1
43055.0,66.688,2,4
43055.0,99.488,2,4
98103.0,14.62,1,1
98103.0,53.984,1,0
98103.0,389.97,1,3
83201.0,355.36,1,3
83201.0,140.376,1,0
75081.0,15.84,1,1
75081.0,8.448,1,1
98105.0,12.96,1,1
98115.0,57.408,1,0
98115.0,27.6,1,1
60610.0,38.976,2,1
49423.0,20.44,2,1
49423.0,109.92,2,4
74012.0,6.38,1,1
74012.0,6.48,1,1
30605.0,15.84,0,1
30605.0,1049.93,0,3
30605.0,154.9,0,4
98105.0,98.352,1,0
32712.0,14.32,2,1
32712.0,129.888,2,4
32712.0,48.944,2,4
77070.0,275.058,1,3
21215.0,27.36,0,1
21215.0,44.75,0,4
21215.0,134.99,0,4
21215.0,26.4,0,1
21215.0,542.94,0,3
94109.0,71.088,1,0
60623.0,27.396,2,1
60623.0,13.456,2,1
78041.0,11.84,1,1
94109.0,35.88,1,0
44105.0,40.752,2,4
44105.0,139.96,2,4
43302.0,2.624,2,1
43302.0,136.53,2,4
43302.0,263.96,2,3
6824.0,11.64,0,1
10009.0,40.176,0,4
10024.0,79.44,0,4
10024.0,357.93,0,3
10024.0,127.764,0,4
10024.0,2799.944,3,2
10024.0,19.44,0,1
60653.0,36.792,2,1
10035.0,5.94,0,1
23223.0,177.55,0,4
48104.0,619.95,2,3
48104.0,29.16,2,1
48104.0,57.96,2,4
48104.0,29.403,2,1
47905.0,81.4,2,4
97477.0,8.72,1,1
97477.0,91.176,1,0
97477.0,159.968,1,0
94109.0,12.96,1,1
60653.0,331.536,2,3
10011.0,899.91,0,3
77095.0,946.344,1,3
53711.0,178.11,2,3
53711.0,1089.75,2,3
53711.0,61.06,2,4
53711.0,459.92,2,3
53711.0,27.52,2,1
6460.0,638.82,0,3
6460.0,30.69,0,1
6460.0,25.16,0,1
10024.0,13.92,0,1
90049.0,19.36,1,1
90049.0,19.3,1,1
94109.0,38.376,1,0
94533.0,12.96,1,1
94533.0,26.48,1,1
94533.0,532.72,1,3
94533.0,26.72,1,1
94533.0,20.04,1,1
94533.0,795.48,1,3
94533.0,21.56,1,1
27834.0,249.584,0,3
27834.0,68.112,0,4
27834.0,16.56,0,1
11561.0,74.95,0,4
60089.0,355.455,2,3
92037.0,44.4,1,0
92037.0,20.65,1,1
40475.0,866.4,2,3
22153.0,5.56,0,1
76106.0,3.16,1,1
76106.0,1999.96,3,2
27604.0,46.152,0,4
33012.0,32.985,2,1
90032.0,481.32,1,3
90032.0,6.384,1,1
92630.0,542.94,1,3
92630.0,54.92,1,0
11561.0,1448.82,3,2
98103.0,353.88,1,3
96003.0,333.576,1,3
78207.0,60.144,1,0
77070.0,85.2,1,0
1453.0,3.15,0,1
1453.0,22.72,0,1
90032.0,14.91,1,1
90032.0,1158.12,1,2
65807.0,599.99,2,3
76706.0,23.968,1,1
90036.0,638.288,1,3
90036.0,13.208,1,1
13021.0,15.528,0,1
94109.0,104.85,1,0
90008.0,30.48,1,0
90008.0,112.648,1,0
90049.0,71.976,1,0
95928.0,2.21,1,1
95928.0,15.52,1,1
95928.0,36.44,1,0
97477.0,217.764,1,0
97477.0,39.072,1,0
97477.0,22.638,1,1
97477.0,95.144,1,0
32216.0,12.32,2,1
32216.0,4.419,2,1
93309.0,35.0,1,0
93309.0,72.784,1,0
93309.0,97.84,1,0
93309.0,51.75,1,0
93309.0,46.672,1,0
10011.0,1395.54,3,2
10011.0,117.36,0,4
10011.0,18.9,0,1
10011.0,77.52,0,4
60610.0,421.372,2,3
79907.0,575.968,1,3
79907.0,10.368,1,1
91360.0,15.984,1,1
45503.0,10.272,2,1
75220.0,61.792,1,0
75220.0,205.9992,1,3
37918.0,12.192,2,1
37918.0,87.168,2,4
37918.0,31.744,2,1
37421.0,132.224,2,4
92037.0,105.52,1,0
92037.0,91.96,1,0
92037.0,1487.976,3,2
10024.0,19.44,0,1
33614.0,11.672,2,1
13501.0,279.96,0,3
13501.0,12.912,0,1
13501.0,17.088,0,1
13501.0,93.15,0,4
13501.0,11.52,0,1
94122.0,238.62,1,0
94122.0,7.77,1,1
94122.0,285.48,1,3
94122.0,19.168,1,1
43229.0,26.136,2,1
10035.0,419.4,0,3
10035.0,90.801,0,4
10035.0,181.764,0,4
10035.0,5.56,0,1
47374.0,581.96,2,3
47374.0,29.98,2,1
92105.0,519.96,1,3
28027.0,6.264,0,1
28027.0,363.92,0,3
33178.0,64.2,2,4
33178.0,38.52,2,4
33178.0,72.6,2,4
90036.0,57.568,1,0
98115.0,83.7,1,0
22204.0,32.4,0,1
22204.0,47.98,0,4
92105.0,415.968,1,3
92105.0,304.9,1,3
92105.0,80.96,1,0
92105.0,777.21,1,3
92105.0,32.4,1,0
92105.0,225.568,1,0
92105.0,36.6,1,0
55113.0,715.64,2,3
55113.0,795.51,2,3
55113.0,549.99,2,3
55113.0,74.76,2,4
55113.0,29.22,2,1
23464.0,9.64,0,1
75220.0,33.488,1,1
75220.0,23.04,1,1
75220.0,1.362,1,1
75220.0,14.76,1,1
94521.0,239.666,1,0
72032.0,301.96,1,3
19120.0,7.968,0,1
72209.0,109.92,1,0
72209.0,19.44,1,1
72209.0,11.16,1,1
6450.0,79.47,0,4
6450.0,4.56,0,1
6450.0,1133.35,0,2
19143.0,4.672,0,1
19143.0,104.58,0,4
82001.0,1603.136,3,2
92804.0,1293.488,1,2
47401.0,127.95,2,4
31907.0,59.76,2,4
72401.0,108.08,1,0
72401.0,9.54,1,1
19140.0,11.736,0,1
1841.0,447.86,0,3
1841.0,17.94,0,1
1841.0,245.88,0,3
10011.0,192.16,0,3
92105.0,801.568,1,3
92105.0,368.91,1,3
92105.0,885.528,1,3
94109.0,28.28,1,0
94109.0,4912.59,3,2
94110.0,14.352,1,1
94110.0,179.97,1,0
2920.0,42.76,0,4
42301.0,45.68,2,4
21215.0,25.06,0,1
60610.0,38.432,2,1
60610.0,21.568,2,1
60610.0,81.576,2,4
30318.0,2.78,0,1
90036.0,99.87,1,0
90049.0,44.4,1,0
90049.0,21.4,1,1
47374.0,71.12,2,4
47374.0,259.96,2,3
94110.0,9.78,1,1
94122.0,24.192,1,1
7090.0,31.56,0,1
94122.0,59.94,1,0
94122.0,45.36,1,0
94122.0,26.4,1,1
94122.0,41.4,1,0
94122.0,16.95,1,1
95123.0,24.704,1,1
95123.0,59.7,1,0
95123.0,14.52,1,1
95123.0,104.184,1,0
98115.0,46.53,1,0
42301.0,25.5,2,1
10035.0,14.9,0,1
10035.0,87.71,0,4
10035.0,199.764,0,3
10035.0,94.6,0,4
10035.0,4228.704,3,2
10035.0,2003.92,3,2
10035.0,209.97,0,3
10035.0,659.9,0,3
10035.0,110.96,0,4
10035.0,67.8,0,4
10011.0,313.176,0,3
22153.0,22.96,0,1
98226.0,1099.5,1,3
35601.0,1215.92,3,2
72701.0,7.31,1,1
72701.0,8.92,1,1
19120.0,87.21,0,4
19120.0,15.552,0,1
19120.0,683.988,0,3
19120.0,13.392,0,1
19120.0,16.776,0,1
19120.0,527.92,0,3
98103.0,25.4,1,1
98103.0,177.48,1,0
98103.0,71.976,1,0
75023.0,95.992,1,0
75023.0,13.216,1,1
90049.0,435.84,1,3
90049.0,5.88,1,1
90032.0,211.168,1,0
90036.0,6.28,1,1
90036.0,95.1,1,0
90036.0,25.92,1,1
90036.0,48.84,1,0
50315.0,25.9,2,1
38671.0,42.68,2,4
38671.0,299.97,2,3
38671.0,262.24,2,3
38671.0,234.36,2,3
77041.0,20.736,1,1
10009.0,10.5,0,1
19601.0,23.968,0,1
19601.0,521.96,0,3
94109.0,676.55,1,3
94109.0,154.9,1,0
94109.0,30.56,1,0
94109.0,770.352,1,3
90045.0,21.12,1,1
90004.0,575.928,1,3
90004.0,7.78,1,1
90004.0,123.92,1,0
94109.0,17.22,1,1
94109.0,226.56,1,0
94109.0,107.88,1,0
10009.0,81.98,0,4
92105.0,104.85,1,0
92105.0,8.704,1,1
92105.0,19.92,1,1
92105.0,43.02,1,0
10024.0,240.784,0,3
10011.0,414.96,0,3
28205.0,387.72,0,3
66212.0,360.38,2,3
66212.0,13.56,2,1
85204.0,552.0,1,3
74133.0,429.9,1,3
74133.0,32.06,1,1
