Category,Order Date,Sales
Office Supplies,2017-07-23,273.976
Office Supplies,2017-07-24,73.2
Office Supplies,2017-07-25,542.624
Office Supplies,2017-07-28,1528.504
Office Supplies,2017-07-29,819.154
Office Supplies,2017-07-30,1770.776
Office Supplies,2017-07-31,283.14
Office Supplies,2017-08-01,65.608
Office Supplies,2017-08-02,12.544
Office Supplies,2017-08-03,81.54
Office Supplies,2017-08-04,85.726
Office Supplies,2017-08-05,197.05
Office Supplies,2017-08-06,109.22
Office Supplies,2017-08-08,602.18
Office Supplies,2017-08-09,616.5699999999999
Office Supplies,2017-08-11,151.82
Office Supplies,2017-08-12,1634.812
Office Supplies,2017-08-13,417.584
Office Supplies,2017-08-14,31.092
Office Supplies,2017-08-15,199.82
Office Supplies,2017-08-16,43.26
Office Supplies,2017-08-17,15.712
Office Supplies,2017-08-18,441.228
Office Supplies,2017-08-19,448.792
Office Supplies,2017-08-21,143.856
Office Supplies,2017-08-22,307.02200000000005
Office Supplies,2017-08-23,2126.056
Office Supplies,2017-08-26,383.238
Office Supplies,2017-08-27,463.326
Office Supplies,2017-08-28,57.076
Office Supplies,2017-08-29,108.41199999999999
Office Supplies,2017-08-30,192.22799999999998
Office Supplies,2017-08-31,23.968
Office Supplies,2017-09-01,4993.393999999999
Office Supplies,2017-09-02,689.7510000000001
Office Supplies,2017-09-03,1442.4180000000001
Office Supplies,2017-09-04,1321.322
Office Supplies,2017-09-05,1217.647
Office Supplies,2017-09-06,229.74
Office Supplies,2017-09-08,966.29
Office Supplies,2017-09-09,69.984
Office Supplies,2017-09-10,553.754
Office Supplies,2017-09-11,501.032
Office Supplies,2017-09-12,196.268
Office Supplies,2017-09-13,858.3699999999999
Office Supplies,2017-09-14,699.4879999999999
Office Supplies,2017-09-15,972.7919999999999
Office Supplies,2017-09-16,30.44
Office Supplies,2017-09-17,600.1
Office Supplies,2017-09-18,1292.358
Office Supplies,2017-09-19,1990.038
Office Supplies,2017-09-20,952.644
Office Supplies,2017-09-22,253.454
Office Supplies,2017-09-23,207.719
Office Supplies,2017-09-24,1354.848
Office Supplies,2017-09-25,742.622
Office Supplies,2017-09-26,538.71
Office Supplies,2017-09-27,34.737
Office Supplies,2017-09-28,99.136
Office Supplies,2017-09-29,202.382
Office Supplies,2017-09-30,1.964
Office Supplies,2017-10-01,64.716
Office Supplies,2017-10-02,953.022
Office Supplies,2017-10-03,128.188
Office Supplies,2017-10-04,209.252
Office Supplies,2017-10-06,58.730000000000004
Office Supplies,2017-10-07,136.112
Office Supplies,2017-10-08,509.824
Office Supplies,2017-10-09,20.544
Office Supplies,2017-10-10,24.703
Office Supplies,2017-10-11,33.064
Office Supplies,2017-10-13,440.932
Office Supplies,2017-10-14,291.912
Office Supplies,2017-10-15,1614.65
Office Supplies,2017-10-17,2261.73
Office Supplies,2017-10-20,123.572
Office Supplies,2017-10-21,5470.687999999999
Office Supplies,2017-10-22,15.02
Office Supplies,2017-10-23,451.26599999999996
Office Supplies,2017-10-24,15.552
Office Supplies,2017-10-27,219.966
Office Supplies,2017-10-28,1485.2769999999998
Office Supplies,2017-10-29,64.154
Office Supplies,2017-10-30,159.002
Office Supplies,2017-10-31,1484.7740000000001
Office Supplies,2017-11-01,363.462
Office Supplies,2017-11-03,1913.076
Office Supplies,2017-11-04,1194.828
Office Supplies,2017-11-05,464.82
Office Supplies,2017-11-06,209.72
Office Supplies,2017-11-07,924.172
Office Supplies,2017-11-10,2113.758
Office Supplies,2017-11-11,1021.728
Office Supplies,2017-11-12,520.626
Office Supplies,2017-11-13,611.098
Office Supplies,2017-11-14,113.596
Office Supplies,2017-11-15,1054.928
Office Supplies,2017-11-16,36.72
Office Supplies,2017-11-17,75.508
Office Supplies,2017-11-18,1425.7120000000002
Office Supplies,2017-11-19,532.2139999999999
Office Supplies,2017-11-20,620.623
Office Supplies,2017-11-21,145.82
Office Supplies,2017-11-22,253.132
Office Supplies,2017-11-23,15.8
Office Supplies,2017-11-24,1538.086
Office Supplies,2017-11-25,1115.728
Office Supplies,2017-11-26,419.571
Office Supplies,2017-11-27,457.084
Office Supplies,2017-11-28,2456.018
Office Supplies,2017-11-30,543.98
Office Supplies,2017-12-01,4382.352
Office Supplies,2017-12-02,3020.262
Office Supplies,2017-12-03,1478.978
Office Supplies,2017-12-04,752.346
Office Supplies,2017-12-05,1678.934
Office Supplies,2017-12-06,1791.222
Office Supplies,2017-12-08,463.891
Office Supplies,2017-12-09,588.0490000000001
Office Supplies,2017-12-10,1662.012
Office Supplies,2017-12-11,1451.6000000000001
Office Supplies,2017-12-12,165.09300000000002
Office Supplies,2017-12-13,15.936
Office Supplies,2017-12-14,216.93
Office Supplies,2017-12-15,405.192
Office Supplies,2017-12-16,43.412
Office Supplies,2017-12-17,10016.014
Office Supplies,2017-12-18,4813.818
Office Supplies,2017-12-19,55.222
Office Supplies,2017-12-20,49.32
Office Supplies,2017-12-22,112.26400000000001
Office Supplies,2017-12-23,1589.7510000000002
Office Supplies,2017-12-24,641.09
Office Supplies,2017-12-25,205.13799999999998
Office Supplies,2017-12-26,175.06
Office Supplies,2017-12-27,74.00200000000001
Office Supplies,2017-12-29,452.67
Office Supplies,2017-12-30,602.988
Office Supplies,2017-12-31,429.392
Office Supplies,2018-01-01,506.33799999999997
Office Supplies,2018-01-02,453.834
Office Supplies,2018-01-03,2070.272
Office Supplies,2018-01-06,33.74
Office Supplies,2018-01-07,335.608
Office Supplies,2018-01-09,274.491
Office Supplies,2018-01-12,810.84
Office Supplies,2018-01-13,4406.39
Office Supplies,2018-01-14,408.37
Office Supplies,2018-01-15,2029.7040000000002
Office Supplies,2018-01-16,5500.03
Office Supplies,2018-01-19,664.8760000000001
Office Supplies,2018-01-20,39.24
Office Supplies,2018-01-21,1145.78
Office Supplies,2018-01-22,1212.422
Office Supplies,2018-01-23,57.018
Office Supplies,2018-01-24,308.31399999999996
Office Supplies,2018-01-26,52.63
Office Supplies,2018-01-27,14.016
Office Supplies,2018-01-28,279.9
Office Supplies,2018-01-29,158.642
Office Supplies,2018-01-30,290.524
Office Supplies,2018-02-02,316.56
Office Supplies,2018-02-03,900.127
Office Supplies,2018-02-04,32.67
Office Supplies,2018-02-05,1891.812
Office Supplies,2018-02-06,76.14
Office Supplies,2018-02-09,620.6759999999999
Office Supplies,2018-02-10,23.12
Office Supplies,2018-02-11,42.036
Office Supplies,2018-02-13,150.94
Office Supplies,2018-02-16,714.202
Office Supplies,2018-02-17,359.36499999999995
Office Supplies,2018-02-18,9.82
Office Supplies,2018-02-19,1269.9199999999998
Office Supplies,2018-02-20,90.91
Office Supplies,2018-02-23,45.839999999999996
Office Supplies,2018-02-24,128.876
Office Supplies,2018-02-25,1.788
Office Supplies,2018-02-26,685.75
Office Supplies,2018-02-28,17.62
Office Supplies,2018-03-02,331.45
Office Supplies,2018-03-03,99.67999999999999
Office Supplies,2018-03-04,125.32199999999999
Office Supplies,2018-03-05,940.05
Office Supplies,2018-03-06,499.882
Office Supplies,2018-03-07,117.51
Office Supplies,2018-03-08,843.1
Office Supplies,2018-03-09,30.84
Office Supplies,2018-03-10,67.124
Office Supplies,2018-03-11,951.4939999999999
Office Supplies,2018-03-12,283.35
Office Supplies,2018-03-13,2833.674
Office Supplies,2018-03-16,653.341
Office Supplies,2018-03-17,294.386
Office Supplies,2018-03-18,379.874
Office Supplies,2018-03-19,472.214
Office Supplies,2018-03-20,392.728
Office Supplies,2018-03-21,1504.616
Office Supplies,2018-03-23,604.268
Office Supplies,2018-03-24,281.698
Office Supplies,2018-03-25,418.978
Office Supplies,2018-03-26,217.342
Office Supplies,2018-03-27,545.1800000000001
Office Supplies,2018-03-28,923.942
Office Supplies,2018-03-29,81.4
Office Supplies,2018-03-30,397.415
Office Supplies,2018-03-31,250.488
Office Supplies,2018-04-01,320.062
Office Supplies,2018-04-02,26.06
Office Supplies,2018-04-03,7.056
Office Supplies,2018-04-04,264.39
Office Supplies,2018-04-06,114.41999999999999
Office Supplies,2018-04-07,21.584
Office Supplies,2018-04-08,5764.79
Office Supplies,2018-04-09,1626.71
Office Supplies,2018-04-10,510.81100000000004
Office Supplies,2018-04-11,92.736
Office Supplies,2018-04-12,69.66
Office Supplies,2018-04-13,909.12
Office Supplies,2018-04-14,137.856
Office Supplies,2018-04-15,135.888
Office Supplies,2018-04-16,815.616
Office Supplies,2018-04-17,327.91999999999996
Office Supplies,2018-04-20,583.22
Office Supplies,2018-04-21,123.628
Office Supplies,2018-04-22,675.06
Office Supplies,2018-04-23,431.222
Office Supplies,2018-04-24,306.578
Office Supplies,2018-04-25,225.162
Office Supplies,2018-04-26,59.620000000000005
Office Supplies,2018-04-27,216.73
Office Supplies,2018-04-28,43.312
Office Supplies,2018-04-29,4.91
Office Supplies,2018-04-30,400.826
Office Supplies,2018-05-01,7.936
Office Supplies,2018-05-02,109.62
Office Supplies,2018-05-03,980.428
Office Supplies,2018-05-04,661.3810000000001
Office Supplies,2018-05-05,95.132
Office Supplies,2018-05-06,1332.0249999999999
Office Supplies,2018-05-07,87.444
Office Supplies,2018-05-08,122.55199999999999
Office Supplies,2018-05-09,384.392
Office Supplies,2018-05-11,231.494
Office Supplies,2018-05-12,554.654
Office Supplies,2018-05-13,2019.978
Office Supplies,2018-05-14,964.53
Office Supplies,2018-05-15,77.00800000000001
Office Supplies,2018-05-16,221.024
Office Supplies,2018-05-18,902.076
Office Supplies,2018-05-19,1108.57
Office Supplies,2018-05-20,1005.998
Office Supplies,2018-05-21,17.97
Office Supplies,2018-05-22,86.116
Office Supplies,2018-05-23,70.148
Office Supplies,2018-05-25,747.186
Office Supplies,2018-05-26,247.16
Office Supplies,2018-05-27,604.91
Office Supplies,2018-05-28,158.118
Office Supplies,2018-05-29,619.444
Office Supplies,2018-05-30,76.51
Office Supplies,2018-06-01,427.66600000000005
Office Supplies,2018-06-02,132.73600000000002
Office Supplies,2018-06-03,247.26999999999998
Office Supplies,2018-06-04,145.11
Office Supplies,2018-06-05,20.736
Office Supplies,2018-06-06,26.4
Office Supplies,2018-06-08,240.732
Office Supplies,2018-06-09,806.232
Office Supplies,2018-06-10,1497.922
Office Supplies,2018-06-11,739.882
Office Supplies,2018-06-12,206.948
Office Supplies,2018-06-13,346.596
Office Supplies,2018-06-15,481.454
Office Supplies,2018-06-16,471.35200000000003
Office Supplies,2018-06-17,235.582
Office Supplies,2018-06-18,113.232
Office Supplies,2018-06-19,418.35999999999996
Office Supplies,2018-06-20,134.34799999999998
Office Supplies,2018-06-21,577.736
Office Supplies,2018-06-22,91.059
Office Supplies,2018-06-24,735.23
Office Supplies,2018-06-25,87.688
Office Supplies,2018-06-26,1304.2
Office Supplies,2018-06-27,39.510000000000005
Office Supplies,2018-06-29,3078.388
Office Supplies,2018-06-30,1614.7320000000002
Office Supplies,2018-07-01,639.83
Office Supplies,2018-07-02,169.192
Office Supplies,2018-07-03,459.78400000000005
Office Supplies,2018-07-05,64.366
Office Supplies,2018-07-06,19.002000000000002
Office Supplies,2018-07-07,52.356
Office Supplies,2018-07-08,1304.2640000000001
Office Supplies,2018-07-09,886.784
Office Supplies,2018-07-10,340.374
Office Supplies,2018-07-11,236.89
Office Supplies,2018-07-12,3.816
Office Supplies,2018-07-13,373.94
Office Supplies,2018-07-14,405.192
Office Supplies,2018-07-15,242.8
Office Supplies,2018-07-16,2.912
Office Supplies,2018-07-17,200.76
Office Supplies,2018-07-18,32.936
Office Supplies,2018-07-20,1353.8220000000001
Office Supplies,2018-07-21,841.7479999999999
Office Supplies,2018-07-23,338.488
Office Supplies,2018-07-25,341.942
Office Supplies,2018-07-27,39.16
Office Supplies,2018-07-28,24.964
Office Supplies,2018-07-29,273.332
Office Supplies,2018-07-30,433.426
Office Supplies,2018-07-31,1157.276
Office Supplies,2018-08-01,277.724
Office Supplies,2018-08-03,167.68
Office Supplies,2018-08-04,20.07
Office Supplies,2018-08-05,423.896
Office Supplies,2018-08-06,437.93600000000004
Office Supplies,2018-08-07,2033.69
Office Supplies,2018-08-10,247.27999999999997
Office Supplies,2018-08-11,555.142
Office Supplies,2018-08-12,1140.7
Office Supplies,2018-08-13,2185.9480000000003
Office Supplies,2018-08-14,22.439999999999998
Office Supplies,2018-08-15,1949.872
Office Supplies,2018-08-16,80.564
Office Supplies,2018-08-17,4377.0380000000005
Office Supplies,2018-08-18,4472.954
Office Supplies,2018-08-19,512.446
Office Supplies,2018-08-20,549.11
Office Supplies,2018-08-21,5748.553999999999
Office Supplies,2018-08-23,219.664
Office Supplies,2018-08-24,685.056
Office Supplies,2018-08-25,231.00799999999998
Office Supplies,2018-08-26,53.72
Office Supplies,2018-08-27,1804.9560000000001
Office Supplies,2018-08-28,270.714
Office Supplies,2018-08-29,87.44800000000001
Office Supplies,2018-08-31,1243.954
Office Supplies,2018-09-01,345.1
Office Supplies,2018-09-02,2661.498
Office Supplies,2018-09-03,589.448
Office Supplies,2018-09-04,1477.484
Office Supplies,2018-09-05,237.47599999999997
Office Supplies,2018-09-07,2388.661
Office Supplies,2018-09-08,236.072
Office Supplies,2018-09-09,1427.003
Office Supplies,2018-09-10,1290.5240000000001
Office Supplies,2018-09-11,2529.2
Office Supplies,2018-09-12,483.19
Office Supplies,2018-09-13,15.92
Office Supplies,2018-09-14,1307.0800000000002
Office Supplies,2018-09-15,3482.828
Office Supplies,2018-09-16,633.186
Office Supplies,2018-09-17,658.206
Office Supplies,2018-09-18,872.79
Office Supplies,2018-09-19,262.954
Office Supplies,2018-09-20,113.824
Office Supplies,2018-09-21,186.21200000000002
Office Supplies,2018-09-22,5854.138999999999
Office Supplies,2018-09-23,1011.176
Office Supplies,2018-09-24,438.578
Office Supplies,2018-09-25,486.517
Office Supplies,2018-09-26,1058.2
Office Supplies,2018-09-28,462.871
Office Supplies,2018-09-29,716.606
Office Supplies,2018-09-30,380.78
Office Supplies,2018-10-01,609.066
Office Supplies,2018-10-02,2139.6240000000003
Office Supplies,2018-10-03,1877.3020000000001
Office Supplies,2018-10-05,228.308
Office Supplies,2018-10-06,818.9
Office Supplies,2018-10-07,739.822
Office Supplies,2018-10-08,83.44
Office Supplies,2018-10-09,163.196
Office Supplies,2018-10-12,223.828
Office Supplies,2018-10-13,6648.8820000000005
Office Supplies,2018-10-14,78.512
Office Supplies,2018-10-15,484.98
Office Supplies,2018-10-16,432.526
Office Supplies,2018-10-17,73.56
Office Supplies,2018-10-19,1924.452
Office Supplies,2018-10-20,989.574
Office Supplies,2018-10-21,1268.655
Office Supplies,2018-10-22,468.27799999999996
Office Supplies,2018-10-23,380.074
Office Supplies,2018-10-24,11.68
Office Supplies,2018-10-26,442.836
Office Supplies,2018-10-27,145.095
Office Supplies,2018-10-28,280.598
Office Supplies,2018-10-29,46.96
Office Supplies,2018-10-30,2133.0919999999996
Office Supplies,2018-10-31,15.16
Office Supplies,2018-11-01,255.81
Office Supplies,2018-11-02,2025.652
Office Supplies,2018-11-03,407.50100000000003
Office Supplies,2018-11-04,473.768
Office Supplies,2018-11-05,815.5519999999999
Office Supplies,2018-11-06,1481.478
Office Supplies,2018-11-07,160.892
Office Supplies,2018-11-08,109.9
Office Supplies,2018-11-09,2250.72
Office Supplies,2018-11-10,1444.828
Office Supplies,2018-11-11,1656.1939999999997
Office Supplies,2018-11-12,1375.124
Office Supplies,2018-11-13,1971.528
Office Supplies,2018-11-14,225.198
Office Supplies,2018-11-16,1225.466
Office Supplies,2018-11-17,1722.21
Office Supplies,2018-11-18,1109.32
Office Supplies,2018-11-19,4762.139
Office Supplies,2018-11-20,274.48199999999997
Office Supplies,2018-11-21,382.64
Office Supplies,2018-11-22,35.712
Office Supplies,2018-11-23,445.964
Office Supplies,2018-11-24,2832.945
Office Supplies,2018-11-25,686.928
Office Supplies,2018-11-26,463.89
Office Supplies,2018-11-27,1185.016
Office Supplies,2018-11-28,273.914
Office Supplies,2018-11-30,1417.566
Office Supplies,2018-12-01,1371.45
Office Supplies,2018-12-02,2665.612
Office Supplies,2018-12-03,447.932
Office Supplies,2018-12-04,199.138
Office Supplies,2018-12-05,796.06
Office Supplies,2018-12-06,10.68
Office Supplies,2018-12-07,2279.774
Office Supplies,2018-12-08,2632.752
Office Supplies,2018-12-09,1447.079
Office Supplies,2018-12-10,973.235
Office Supplies,2018-12-11,100.816
Office Supplies,2018-12-13,91.92
Office Supplies,2018-12-14,320.73199999999997
Office Supplies,2018-12-15,87.342
Office Supplies,2018-12-16,321.09
Office Supplies,2018-12-17,1398.498
Office Supplies,2018-12-18,2115.91
Office Supplies,2018-12-19,1780.548
Office Supplies,2018-12-20,377.736
Office Supplies,2018-12-21,1772.05
Office Supplies,2018-12-22,1851.8129999999999
Office Supplies,2018-12-23,1149.692
Office Supplies,2018-12-24,1479.638
Office Supplies,2018-12-25,1465.2649999999999
Office Supplies,2018-12-26,814.5939999999999
Office Supplies,2018-12-27,13.248
Office Supplies,2018-12-28,1091.2440000000001
Office Supplies,2018-12-29,282.44
Office Supplies,2018-12-30,299.724
Technology,2015-01-06,1147.94
Technology,2015-01-09,31.2
Technology,2015-01-13,646.74
Technology,2015-01-15,149.95
Technology,2015-01-16,124.2
Technology,2015-01-20,699.93
Technology,2015-01-26,343.33
Technology,2015-02-01,468.9
Technology,2015-02-02,180.96
Technology,2015-02-06,306.56
Technology,2015-02-07,115.36
Technology,2015-02-11,234.45
Technology,2015-02-14,239.97
Technology,2015-02-20,62.31
Technology,2015-03-01,5.94
Technology,2015-03-03,9.99
Technology,2015-03-05,479.97
Technology,2015-03-11,620.9300000000001
Technology,2015-03-14,657.7099999999999
Technology,2015-03-16,471.92
Technology,2015-03-18,24739.748
Technology,2015-03-19,494.216
Technology,2015-03-21,3499.93
Technology,2015-03-23,604.752
Technology,2015-03-25,45.48
Technology,2015-03-26,95.084
Technology,2015-03-28,302.376
Technology,2015-03-30,251.944
Technology,2015-03-31,79.984
Technology,2015-04-02,1049.93
Technology,2015-04-04,99.98
Technology,2015-04-05,28.99
Technology,2015-04-06,450.654
Technology,2015-04-07,830.9200000000001
Technology,2015-04-08,399.96
Technology,2015-04-11,1801.296
Technology,2015-04-12,1513.456
Technology,2015-04-13,71.928
Technology,2015-04-18,515.944
Technology,2015-04-25,302.376
Technology,2015-04-28,1839.94
Technology,2015-04-29,19.98
Technology,2015-04-30,47.79
Technology,2015-05-02,479.984
Technology,2015-05-08,1799.97
Technology,2015-05-09,235.76999999999998
Technology,2015-05-10,1475.6
Technology,2015-05-11,205.768
Technology,2015-05-13,149.97
Technology,2015-05-16,56.4
Technology,2015-05-18,779.796
Technology,2015-05-20,20.784
Technology,2015-05-21,617.97
Technology,2015-05-22,180.93
Technology,2015-05-23,55.188
Technology,2015-05-26,285.568
Technology,2015-05-27,1213.494
Technology,2015-05-28,85.00800000000001
Technology,2015-05-30,1183.976
Technology,2015-05-31,773.7
Technology,2015-06-01,881.93
Technology,2015-06-02,239.97
Technology,2015-06-09,1890.5520000000001
Technology,2015-06-17,65.97
Technology,2015-06-18,139.8
Technology,2015-06-20,620.384
Technology,2015-06-21,3743.529
Technology,2015-06-22,279.534
Technology,2015-06-23,86.376
Technology,2015-06-25,263.96
Technology,2015-06-27,223.96
Technology,2015-07-01,575.92
Technology,2015-07-02,73.98
Technology,2015-07-05,479.97
Technology,2015-07-06,559.992
Technology,2015-07-11,773.938
Technology,2015-07-12,279.776
Technology,2015-07-14,75.75399999999999
Technology,2015-07-15,2.97
Technology,2015-07-19,359.98
Technology,2015-07-20,41.94
Technology,2015-07-21,35.98
Technology,2015-07-22,159.98
Technology,2015-07-23,2555.084
Technology,2015-07-26,1626.02
Technology,2015-07-27,238.0
Technology,2015-08-02,21.2
Technology,2015-08-04,655.38
Technology,2015-08-05,152.35000000000002
Technology,2015-08-06,262.89
Technology,2015-08-08,2591.882
Technology,2015-08-09,1488.7199999999998
Technology,2015-08-12,965.264
Technology,2015-08-17,339.96
Technology,2015-08-23,143.64
Technology,2015-08-25,1103.0439999999999
Technology,2015-08-26,326.77
Technology,2015-08-27,793.4300000000001
Technology,2015-08-31,92.52
Technology,2015-09-01,357.0
Technology,2015-09-02,1275.63
Technology,2015-09-07,1158.2060000000001
Technology,2015-09-08,8680.728
Technology,2015-09-09,1500.21
Technology,2015-09-12,142.606
Technology,2015-09-13,714.94
Technology,2015-09-14,3104.92
Technology,2015-09-17,133.829
Technology,2015-09-19,8204.925
Technology,2015-09-20,2050.96
Technology,2015-09-21,2286.338
Technology,2015-09-23,83.984
Technology,2015-09-26,3.152
Technology,2015-09-29,686.32
Technology,2015-10-02,555.936
Technology,2015-10-03,142.488
Technology,2015-10-05,99.98
Technology,2015-10-06,9.09
Technology,2015-10-08,23.472
Technology,2015-10-09,15.992
Technology,2015-10-10,1577.8899999999999
Technology,2015-10-11,345.0
Technology,2015-10-13,48.74
Technology,2015-10-14,2176.96
Technology,2015-10-16,179.97
Technology,2015-10-17,119.976
Technology,2015-10-18,1394.95
Technology,2015-10-19,439.12800000000004
Technology,2015-10-20,319.968
Technology,2015-10-25,40.776
Technology,2015-10-26,383.96
Technology,2015-10-28,257.98
Technology,2015-10-29,2737.9320000000002
Technology,2015-10-31,1067.83
Technology,2015-11-01,3118.784
Technology,2015-11-02,1620.008
Technology,2015-11-03,873.9300000000001
Technology,2015-11-04,5742.232
Technology,2015-11-05,157.766
Technology,2015-11-08,333.576
Technology,2015-11-09,703.968
Technology,2015-11-10,612.526
Technology,2015-11-11,1627.6979999999999
Technology,2015-11-12,79.512
Technology,2015-11-14,832.93
Technology,2015-11-15,772.47
Technology,2015-11-16,353.928
Technology,2015-11-17,99.98
Technology,2015-11-18,549.552
Technology,2015-11-19,5561.186000000001
Technology,2015-11-20,833.94
Technology,2015-11-21,399.94
Technology,2015-11-23,35.534
Technology,2015-11-24,2664.136
Technology,2015-11-25,564.592
Technology,2015-11-26,718.296
Technology,2015-11-28,1138.78
Technology,2015-11-29,575.92
Technology,2015-11-30,102.24
Technology,2015-12-01,1027.856
Technology,2015-12-02,245.70999999999998
Technology,2015-12-03,479.96
Technology,2015-12-04,129.98
Technology,2015-12-05,793.39
Technology,2015-12-06,35.04
Technology,2015-12-08,156.6
Technology,2015-12-09,1079.976
Technology,2015-12-14,7298.936
Technology,2015-12-15,40.68
Technology,2015-12-16,1122.148
Technology,2015-12-19,1366.744
Technology,2015-12-20,585.36
Technology,2015-12-24,1054.882
Technology,2015-12-27,498.0
Technology,2015-12-29,1423.672
Technology,2015-12-30,874.2760000000001
Technology,2015-12-31,2360.014
Technology,2016-01-02,1340.566
Technology,2016-01-03,398.4
Technology,2016-01-12,271.948
Technology,2016-01-27,587.346
Technology,2016-01-30,1919.976
Technology,2016-02-03,149.97
Technology,2016-02-06,18.528
Technology,2016-02-08,107.982
Technology,2016-02-09,500.752
Technology,2016-02-14,1021.9480000000001
Technology,2016-02-15,974.9000000000001
Technology,2016-02-20,29.99
Technology,2016-02-27,644.9
Technology,2016-03-01,111.824
Technology,2016-03-05,532.3100000000001
Technology,2016-03-06,1119.984
Technology,2016-03-07,707.82
Technology,2016-03-08,769.95
Technology,2016-03-09,473.4
Technology,2016-03-15,16.776
Technology,2016-03-16,85.9
Technology,2016-03-17,15.02
Technology,2016-03-19,3603.506
Technology,2016-03-22,1970.296
Technology,2016-03-23,239.97
Technology,2016-03-26,16.776
Technology,2016-03-28,166.24
Technology,2016-03-29,53.25
Technology,2016-03-30,180.96
Technology,2016-03-31,79.96
Technology,2016-04-02,257.87199999999996
Technology,2016-04-04,610.9300000000001
Technology,2016-04-05,296.778
Technology,2016-04-06,25.488
Technology,2016-04-07,383.952
Technology,2016-04-11,747.098
Technology,2016-04-13,1178.432
Technology,2016-04-16,2171.95
Technology,2016-04-17,1206.93
Technology,2016-04-18,490.66
Technology,2016-04-20,287.97
Technology,2016-04-21,469.95
Technology,2016-04-22,88.776
Technology,2016-04-26,311.976
Technology,2016-04-27,1379.92
Technology,2016-04-30,1252.27
Technology,2016-05-01,88.752
Technology,2016-05-02,158.376
Technology,2016-05-03,367.512
Technology,2016-05-04,946.344
Technology,2016-05-08,3177.9139999999998
Technology,2016-05-10,46.688
Technology,2016-05-12,820.7360000000001
Technology,2016-05-13,222.384
Technology,2016-05-16,255.968
Technology,2016-05-22,3749.0480000000002
Technology,2016-05-25,675.024
Technology,2016-05-26,567.484
Technology,2016-05-28,45.99
Technology,2016-05-30,520.78
Technology,2016-06-01,341.88
Technology,2016-06-04,1109.95
Technology,2016-06-08,2.376
Technology,2016-06-09,212.976
Technology,2016-06-11,303.284
Technology,2016-06-12,55.984
Technology,2016-06-13,967.95
Technology,2016-06-15,237.248
Technology,2016-06-16,133.98
Technology,2016-06-18,467.97
Technology,2016-06-20,571.904
Technology,2016-06-21,107.976
Technology,2016-06-23,638.128
Technology,2016-06-26,1013.78
Technology,2016-06-29,269.98
Technology,2016-07-02,74.24
Technology,2016-07-04,1099.96
Technology,2016-07-05,34.8
Technology,2016-07-06,124.95
Technology,2016-07-09,734.952
Technology,2016-07-11,716.0
Technology,2016-07-12,1652.36
Technology,2016-07-16,599.9
Technology,2016-07-18,519.96
Technology,2016-07-20,984.7840000000001
Technology,2016-07-24,279.86
Technology,2016-07-25,623.96
Technology,2016-07-27,29.97
Technology,2016-07-30,209.93
Technology,2016-07-31,2549.35
Technology,2016-08-02,887.23
Technology,2016-08-07,494.97
Technology,2016-08-09,1535.73
Technology,2016-08-10,578.312
Technology,2016-08-11,138.0
Technology,2016-08-16,2430.928
Technology,2016-08-17,282.88
Technology,2016-08-21,21.728
Technology,2016-08-23,251.91
Technology,2016-08-24,3800.9120000000003
Technology,2016-08-28,3943.096
Technology,2016-08-29,246.5
Technology,2016-08-31,832.446
Technology,2016-09-01,959.984
Technology,2016-09-03,247.84
Technology,2016-09-04,754.326
Technology,2016-09-06,384.3
Technology,2016-09-07,1441.894
Technology,2016-09-11,19.99
Technology,2016-09-12,501.964
Technology,2016-09-13,199.96
Technology,2016-09-14,879.984
Technology,2016-09-15,59.97
Technology,2016-09-17,1024.838
Technology,2016-09-18,2477.04
Technology,2016-09-19,346.22
Technology,2016-09-21,2431.124
Technology,2016-09-22,617.976
Technology,2016-09-24,880.2600000000001
Technology,2016-09-25,1228.83
Technology,2016-09-26,2343.984
Technology,2016-09-27,1871.88
Technology,2016-09-28,344.764
Technology,2016-10-01,993.548
Technology,2016-10-02,647.0
Technology,2016-10-03,71.98400000000001
Technology,2016-10-05,341.04
Technology,2016-10-09,1281.0700000000002
Technology,2016-10-11,31.95
Technology,2016-10-12,489.34
Technology,2016-10-13,83.72
Technology,2016-10-15,603.8399999999999
Technology,2016-10-16,824.97
Technology,2016-10-18,277.28000000000003
Technology,2016-10-19,419.95
Technology,2016-10-20,239.97
Technology,2016-10-23,846.448
Technology,2016-10-25,158.99
Technology,2016-10-26,174.304
Technology,2016-10-30,1923.646
Technology,2016-10-31,1295.84
Technology,2016-11-01,1987.1499999999999
Technology,2016-11-02,792.634
Technology,2016-11-03,1302.818
Technology,2016-11-07,287.91
Technology,2016-11-08,6175.8099999999995
Technology,2016-11-09,3235.83
Technology,2016-11-10,629.89
Technology,2016-11-12,100.792
Technology,2016-11-13,1209.7359999999999
Technology,2016-11-14,396.628
Technology,2016-11-16,1544.712
Technology,2016-11-17,415.968
Technology,2016-11-19,861.76
Technology,2016-11-20,566.712
Technology,2016-11-21,1051.746
Technology,2016-11-22,60.153
Technology,2016-11-23,307.98
Technology,2016-11-24,13.98
Technology,2016-11-26,599.99
Technology,2016-11-27,1389.618
Technology,2016-11-28,647.904
Technology,2016-11-29,21.48
Technology,2016-11-30,272.4
Technology,2016-12-03,624.708
Technology,2016-12-04,1950.0620000000001
Technology,2016-12-05,86.98400000000001
Technology,2016-12-06,3498.954
Technology,2016-12-07,773.94
